"session_id","session_date_time","mentor_id","mentee_id","session_status","mentor_domain_id","user_id"
801,2021-12-07 00:00:00.000,2179,3409,finished,4,
802,2021-12-07 00:00:00.000,1299,1454,finished,4,
803,2021-12-07 00:00:00.000,1266,4328,finished,3,
804,2021-12-07 00:00:00.000,4056,2951,canceled,6,
805,2021-12-07 00:00:00.000,880,1088,finished,7,
806,2021-12-07 00:00:00.000,1375,1780,finished,6,
807,2021-12-08 00:00:00.000,1768,1602,finished,4,
808,2021-12-08 00:00:00.000,3060,3834,canceled,6,
813,2021-12-08 00:00:00.000,1375,605,canceled,6,
814,2021-12-08 00:00:00.000,3886,1717,finished,6,
815,2021-12-08 00:00:00.000,2571,1646,finished,7,
817,2021-12-08 00:00:00.000,458,902,finished,7,
818,2021-12-09 00:00:00.000,3127,3188,canceled,1,
819,2021-12-09 00:00:00.000,1064,4186,finished,4,
824,2021-12-09 00:00:00.000,4835,1602,finished,1,
825,2021-12-09 00:00:00.000,2283,4442,finished,4,
826,2021-12-10 00:00:00.000,2037,1267,finished,7,
827,2021-12-10 00:00:00.000,890,3817,finished,6,
828,2021-12-10 00:00:00.000,2985,1455,finished,7,
829,2021-12-10 00:00:00.000,1513,2404,canceled,4,
831,2021-12-10 00:00:00.000,4843,2923,finished,6,
833,2021-12-11 00:00:00.000,4920,132,finished,1,
834,2021-12-11 00:00:00.000,1712,559,finished,3,
837,2021-12-11 00:00:00.000,4910,4312,finished,7,
838,2021-12-11 00:00:00.000,4968,3933,finished,4,
839,2021-12-11 00:00:00.000,3465,1489,finished,6,
840,2021-12-11 00:00:00.000,2803,3441,finished,3,
841,2021-12-11 00:00:00.000,4732,2568,canceled,3,
842,2021-12-12 00:00:00.000,4731,1756,finished,2,
843,2021-12-12 00:00:00.000,2520,3009,finished,3,
845,2021-12-12 00:00:00.000,2985,1732,finished,7,
847,2021-12-12 00:00:00.000,774,2441,canceled,7,
849,2021-12-13 00:00:00.000,854,3917,finished,2,
851,2021-12-13 00:00:00.000,3029,4944,finished,5,
856,2021-12-14 00:00:00.000,1326,1807,finished,1,
859,2021-12-14 00:00:00.000,2235,4529,finished,4,
862,2021-12-15 00:00:00.000,3934,3200,finished,7,
863,2021-12-15 00:00:00.000,4711,2288,finished,7,
864,2021-12-15 00:00:00.000,1513,4230,canceled,4,
868,2021-12-15 00:00:00.000,4444,3409,finished,1,
869,2021-12-15 00:00:00.000,1234,2950,finished,6,
870,2021-12-15 00:00:00.000,4863,3022,finished,6,
874,2021-12-16 00:00:00.000,423,4241,finished,1,
875,2021-12-16 00:00:00.000,1932,3419,canceled,3,
876,2021-12-16 00:00:00.000,2199,4102,finished,4,
877,2021-12-16 00:00:00.000,4111,3741,finished,1,
878,2021-12-16 00:00:00.000,1296,1386,finished,6,
879,2021-12-16 00:00:00.000,880,2765,canceled,7,
884,2021-12-17 00:00:00.000,3040,3361,finished,5,
885,2021-12-17 00:00:00.000,1131,2019,finished,5,
886,2021-12-17 00:00:00.000,3115,930,finished,2,
887,2021-12-17 00:00:00.000,2048,4588,finished,7,
888,2021-12-17 00:00:00.000,4121,2261,finished,7,
889,2021-12-17 00:00:00.000,1064,1943,finished,4,
890,2021-12-17 00:00:00.000,1420,2847,finished,2,
891,2021-12-18 00:00:00.000,4095,4307,finished,4,
893,2021-12-18 00:00:00.000,2795,71,finished,5,
894,2021-12-18 00:00:00.000,1423,2204,finished,2,
895,2021-12-18 00:00:00.000,1197,591,finished,3,
897,2021-12-18 00:00:00.000,4910,2762,finished,7,
899,2021-12-19 00:00:00.000,1417,4032,finished,3,
901,2021-12-19 00:00:00.000,4304,3049,finished,2,
902,2021-12-19 00:00:00.000,4614,2788,canceled,1,
903,2021-12-20 00:00:00.000,1197,4799,finished,3,
904,2021-12-20 00:00:00.000,636,2094,finished,6,
905,2021-12-20 00:00:00.000,1261,102,finished,3,
906,2021-12-20 00:00:00.000,2472,318,canceled,4,
910,2021-12-20 00:00:00.000,170,4562,finished,3,
911,2021-12-20 00:00:00.000,3045,3745,finished,7,
912,2021-12-20 00:00:00.000,4854,1602,finished,6,
913,2021-12-21 00:00:00.000,3868,4457,finished,7,
914,2021-12-21 00:00:00.000,4358,3877,finished,2,
916,2021-12-21 00:00:00.000,179,2356,canceled,6,
919,2021-12-22 00:00:00.000,1792,4888,canceled,6,
920,2021-12-22 00:00:00.000,2491,1907,canceled,2,
921,2021-12-22 00:00:00.000,4976,3361,finished,2,
926,2021-12-22 00:00:00.000,912,3816,canceled,5,
927,2021-12-22 00:00:00.000,4681,2951,finished,3,
930,2021-12-23 00:00:00.000,2836,1780,finished,5,
932,2021-12-23 00:00:00.000,1420,4498,finished,2,
934,2021-12-23 00:00:00.000,728,3273,canceled,3,
938,2021-12-24 00:00:00.000,2534,3987,finished,2,
940,2021-12-24 00:00:00.000,2670,1794,finished,4,
942,2021-12-24 00:00:00.000,1417,676,finished,3,
944,2021-12-25 00:00:00.000,2820,4498,finished,7,
946,2021-12-25 00:00:00.000,2472,610,finished,4,
947,2021-12-25 00:00:00.000,1890,3995,finished,5,
948,2021-12-25 00:00:00.000,3047,4182,finished,5,
952,2021-12-26 00:00:00.000,371,3586,finished,5,
953,2021-12-26 00:00:00.000,4868,1952,finished,4,
955,2021-12-26 00:00:00.000,231,3372,finished,4,
957,2021-12-26 00:00:00.000,2824,317,finished,6,
958,2021-12-26 00:00:00.000,4471,2637,canceled,4,
960,2021-12-26 00:00:00.000,3066,2476,canceled,3,
962,2021-12-27 00:00:00.000,2494,1158,finished,2,
963,2021-12-27 00:00:00.000,1668,2204,finished,6,
965,2021-12-27 00:00:00.000,3704,1317,canceled,1,
966,2021-12-27 00:00:00.000,179,2587,finished,6,
967,2021-12-27 00:00:00.000,571,2100,finished,5,
969,2021-12-27 00:00:00.000,2048,4799,finished,7,
970,2021-12-27 00:00:00.000,3031,1082,finished,6,
973,2021-12-28 00:00:00.000,1469,2405,finished,2,
974,2021-12-28 00:00:00.000,3047,605,finished,5,
976,2021-12-28 00:00:00.000,1563,3729,finished,7,
977,2021-12-28 00:00:00.000,3787,224,finished,1,
981,2021-12-28 00:00:00.000,1332,160,canceled,5,
984,2021-12-28 00:00:00.000,1463,4825,finished,6,
985,2021-12-29 00:00:00.000,2650,4135,finished,5,
987,2021-12-29 00:00:00.000,728,3766,finished,3,
989,2021-12-29 00:00:00.000,4681,3902,finished,3,
990,2021-12-29 00:00:00.000,4278,2143,finished,7,
991,2021-12-29 00:00:00.000,4429,396,finished,5,
992,2021-12-30 00:00:00.000,3425,2482,finished,7,
993,2021-12-30 00:00:00.000,3883,832,finished,2,
995,2021-12-30 00:00:00.000,4278,163,canceled,7,
996,2021-12-30 00:00:00.000,2670,3324,finished,4,
998,2021-12-30 00:00:00.000,1332,1263,finished,5,
999,2021-12-30 00:00:00.000,1498,3687,finished,4,
1000,2021-12-30 00:00:00.000,3704,1058,finished,1,
1001,2021-12-31 00:00:00.000,1893,3205,canceled,6,
1003,2021-12-31 00:00:00.000,3290,4068,finished,4,
1004,2021-12-31 00:00:00.000,1856,4125,finished,1,
1005,2021-12-31 00:00:00.000,3047,4889,canceled,5,
1006,2021-12-31 00:00:00.000,4651,4748,finished,1,
1013,2022-01-01 00:00:00.000,4471,1663,finished,4,
1014,2022-01-01 00:00:00.000,3363,2375,finished,1,
1015,2022-01-01 00:00:00.000,233,1943,finished,2,
1016,2022-01-01 00:00:00.000,1989,4464,finished,2,
1017,2022-01-01 00:00:00.000,4832,832,finished,1,
1018,2022-01-01 00:00:00.000,1475,1580,finished,2,
1019,2022-01-01 00:00:00.000,47,3564,canceled,5,
1020,2022-01-02 00:00:00.000,3704,3276,finished,1,
1021,2022-01-02 00:00:00.000,2084,1149,finished,1,
1022,2022-01-02 00:00:00.000,1228,4571,finished,7,
1023,2022-01-02 00:00:00.000,2330,3035,finished,2,
1025,2022-01-02 00:00:00.000,1890,3037,finished,5,
1026,2022-01-02 00:00:00.000,4150,4750,finished,6,
1030,2022-01-02 00:00:00.000,3782,3721,finished,3,
1031,2022-01-03 00:00:00.000,2622,1209,finished,4,
1032,2022-01-03 00:00:00.000,2532,3716,finished,2,
1036,2022-01-03 00:00:00.000,2892,2171,finished,7,
1037,2022-01-03 00:00:00.000,3143,2950,canceled,1,
1041,2022-01-04 00:00:00.000,2043,1315,finished,5,
1042,2022-01-04 00:00:00.000,3154,4149,finished,2,
1043,2022-01-04 00:00:00.000,4832,1564,finished,1,
1048,2022-01-04 00:00:00.000,3714,1216,finished,7,
1049,2022-01-04 00:00:00.000,1172,2525,finished,7,
1050,2022-01-04 00:00:00.000,4249,3042,finished,7,
1053,2022-01-04 00:00:00.000,233,2017,finished,2,
1054,2022-01-04 00:00:00.000,4764,4029,canceled,1,
1055,2022-01-04 00:00:00.000,1449,1263,finished,7,
1056,2022-01-05 00:00:00.000,3724,3177,canceled,1,
1058,2022-01-05 00:00:00.000,748,1586,finished,7,
1060,2022-01-05 00:00:00.000,515,2145,canceled,4,
1062,2022-01-05 00:00:00.000,2180,1485,finished,6,
1064,2022-01-06 00:00:00.000,1132,3037,canceled,6,
1065,2022-01-06 00:00:00.000,2456,3177,canceled,3,
1068,2022-01-06 00:00:00.000,2494,2503,finished,2,
1071,2022-01-06 00:00:00.000,3787,1709,finished,1,
1072,2022-01-06 00:00:00.000,4896,3273,finished,6,
1074,2022-01-06 00:00:00.000,458,1081,finished,7,
1077,2022-01-07 00:00:00.000,4777,2288,finished,4,
1078,2022-01-07 00:00:00.000,1792,2006,finished,6,
1079,2022-01-07 00:00:00.000,1853,2587,finished,1,
1080,2022-01-08 00:00:00.000,1299,2855,finished,4,
1083,2022-01-08 00:00:00.000,1113,3049,finished,6,
1086,2022-01-08 00:00:00.000,645,992,canceled,2,
1087,2022-01-08 00:00:00.000,2892,4287,finished,7,
1089,2022-01-08 00:00:00.000,428,3664,finished,7,
1090,2022-01-09 00:00:00.000,1893,2316,finished,6,
1091,2022-01-09 00:00:00.000,4777,596,finished,4,
1092,2022-01-09 00:00:00.000,2842,3246,finished,2,
1093,2022-01-09 00:00:00.000,4843,4905,canceled,6,
1095,2022-01-09 00:00:00.000,3322,3177,finished,1,
1096,2022-01-09 00:00:00.000,3538,2382,finished,3,
1097,2022-01-09 00:00:00.000,4471,1931,canceled,4,
1098,2022-01-09 00:00:00.000,2048,81,finished,7,
1099,2022-01-09 00:00:00.000,1314,2140,finished,4,
1103,2022-01-10 00:00:00.000,4471,2324,finished,4,
1104,2022-01-10 00:00:00.000,1251,559,canceled,5,
1105,2022-01-10 00:00:00.000,1475,4102,finished,2,
1106,2022-01-10 00:00:00.000,4001,3388,canceled,6,
1111,2022-01-11 00:00:00.000,2842,1591,finished,2,
1113,2022-01-11 00:00:00.000,2985,403,finished,7,
1116,2022-01-11 00:00:00.000,4259,4420,finished,5,
1117,2022-01-11 00:00:00.000,27,3917,finished,1,
1119,2022-01-11 00:00:00.000,2174,1564,finished,6,
1123,2022-01-12 00:00:00.000,4764,1386,finished,1,
1124,2022-01-12 00:00:00.000,2488,4339,canceled,7,
1126,2022-01-12 00:00:00.000,4608,2910,finished,1,
1127,2022-01-12 00:00:00.000,2700,2441,finished,5,
1130,2022-01-13 00:00:00.000,4647,2226,finished,1,
1131,2022-01-13 00:00:00.000,310,989,finished,6,
1134,2022-01-13 00:00:00.000,513,1202,finished,1,
1136,2022-01-13 00:00:00.000,4596,591,finished,1,
1138,2022-01-13 00:00:00.000,2016,3534,finished,5,
1140,2022-01-13 00:00:00.000,3257,4706,finished,5,
1141,2022-01-14 00:00:00.000,3154,4543,finished,2,
1142,2022-01-14 00:00:00.000,2447,3524,finished,2,
1143,2022-01-14 00:00:00.000,2969,4645,finished,4,
1145,2022-01-14 00:00:00.000,4005,4332,finished,7,
1146,2022-01-14 00:00:00.000,4001,4096,finished,6,
1148,2022-01-14 00:00:00.000,3576,4439,finished,5,
1150,2022-01-14 00:00:00.000,1817,4704,finished,7,
1151,2022-01-14 00:00:00.000,110,2827,finished,3,
1153,2022-01-14 00:00:00.000,3322,149,finished,1,
1155,2022-01-14 00:00:00.000,774,911,finished,7,
1156,2022-01-14 00:00:00.000,3590,4128,canceled,2,
1157,2022-01-15 00:00:00.000,2037,4266,finished,7,
1158,2022-01-15 00:00:00.000,4101,3645,finished,1,
1159,2022-01-15 00:00:00.000,3777,4489,finished,3,
1162,2022-01-15 00:00:00.000,890,3049,finished,6,
1165,2022-01-15 00:00:00.000,977,4159,finished,5,
1166,2022-01-15 00:00:00.000,3538,3177,finished,3,
1167,2022-01-15 00:00:00.000,961,4401,finished,4,
1172,2022-01-16 00:00:00.000,4968,1536,canceled,4,
1173,2022-01-16 00:00:00.000,1932,1999,finished,3,
1176,2022-01-16 00:00:00.000,3632,1682,finished,4,
1177,2022-01-16 00:00:00.000,4056,1842,finished,6,
1180,2022-01-16 00:00:00.000,3883,383,finished,2,
1182,2022-01-16 00:00:00.000,1890,680,finished,5,
1183,2022-01-16 00:00:00.000,1037,2221,finished,2,
1185,2022-01-17 00:00:00.000,3624,4283,finished,3,
1186,2022-01-17 00:00:00.000,310,2382,finished,6,
1187,2022-01-17 00:00:00.000,4731,4075,finished,2,
1188,2022-01-17 00:00:00.000,1261,1764,canceled,3,
1190,2022-01-18 00:00:00.000,1563,3664,finished,7,
1191,2022-01-18 00:00:00.000,2235,1667,finished,4,
1192,2022-01-18 00:00:00.000,728,872,finished,3,
1193,2022-01-18 00:00:00.000,4429,4039,finished,5,
1194,2022-01-18 00:00:00.000,1754,4476,canceled,1,
1195,2022-01-18 00:00:00.000,3686,4657,finished,2,
1197,2022-01-19 00:00:00.000,1469,100,finished,2,
1200,2022-01-19 00:00:00.000,3787,2764,canceled,1,
1202,2022-01-19 00:00:00.000,2805,4341,finished,3,
1203,2022-01-19 00:00:00.000,2973,2316,finished,4,
1205,2022-01-20 00:00:00.000,608,1342,finished,2,
1206,2022-01-20 00:00:00.000,2596,3841,finished,1,
1207,2022-01-20 00:00:00.000,2520,4750,finished,3,
1208,2022-01-20 00:00:00.000,2472,1488,finished,4,
1209,2022-01-20 00:00:00.000,1668,4394,finished,6,
1210,2022-01-20 00:00:00.000,3257,2068,finished,5,
1212,2022-01-20 00:00:00.000,1261,3398,finished,3,
1213,2022-01-20 00:00:00.000,802,1209,finished,1,
1214,2022-01-20 00:00:00.000,2098,1386,finished,2,
1218,2022-01-21 00:00:00.000,3261,1202,finished,1,
1219,2022-01-21 00:00:00.000,3407,155,canceled,6,
1220,2022-01-21 00:00:00.000,1296,2226,finished,6,
1221,2022-01-21 00:00:00.000,1299,252,finished,4,
1222,2022-01-21 00:00:00.000,4811,3873,finished,2,
1224,2022-01-21 00:00:00.000,901,3942,finished,1,
1225,2022-01-22 00:00:00.000,1759,3549,finished,6,
1226,2022-01-22 00:00:00.000,3287,1500,finished,6,
1228,2022-01-22 00:00:00.000,3934,1094,finished,7,
1229,2022-01-22 00:00:00.000,4005,4769,finished,7,
1231,2022-01-22 00:00:00.000,371,2885,canceled,5,
1232,2022-01-22 00:00:00.000,4739,3647,finished,1,
1233,2022-01-22 00:00:00.000,3576,3715,finished,5,
1234,2022-01-22 00:00:00.000,4693,3792,finished,6,
1237,2022-01-22 00:00:00.000,3782,3163,finished,3,
1239,2022-01-23 00:00:00.000,2447,4325,finished,2,
1241,2022-01-23 00:00:00.000,1001,866,finished,6,
1243,2022-01-23 00:00:00.000,3048,2017,finished,6,
1245,2022-01-23 00:00:00.000,3102,4579,finished,5,
1246,2022-01-24 00:00:00.000,2048,1350,finished,7,
1247,2022-01-24 00:00:00.000,2098,4065,finished,2,
1248,2022-01-24 00:00:00.000,2180,1814,finished,6,
1252,2022-01-24 00:00:00.000,2532,1293,canceled,2,
1254,2022-01-24 00:00:00.000,2969,3796,finished,4,
1255,2022-01-25 00:00:00.000,2088,2696,canceled,2,
1256,2022-01-25 00:00:00.000,498,4149,canceled,1,
1257,2022-01-25 00:00:00.000,4764,686,finished,1,
1258,2022-01-25 00:00:00.000,54,2090,canceled,3,
1259,2022-01-25 00:00:00.000,688,719,finished,6,
1262,2022-01-26 00:00:00.000,3118,2851,finished,3,
1263,2022-01-26 00:00:00.000,355,698,finished,1,
1264,2022-01-26 00:00:00.000,3800,3361,finished,7,
1266,2022-01-26 00:00:00.000,4968,631,finished,4,
1267,2022-01-26 00:00:00.000,1630,2163,finished,4,
1272,2022-01-26 00:00:00.000,2795,1663,finished,5,
1273,2022-01-26 00:00:00.000,2485,2603,canceled,1,
1276,2022-01-27 00:00:00.000,4349,4330,finished,7,
1277,2022-01-27 00:00:00.000,4304,1611,canceled,2,
1278,2022-01-27 00:00:00.000,2166,2588,finished,4,
1279,2022-01-27 00:00:00.000,3425,3923,finished,7,
1280,2022-01-27 00:00:00.000,2491,4748,finished,2,
1281,2022-01-27 00:00:00.000,3121,3200,finished,5,
1283,2022-01-27 00:00:00.000,3590,3192,finished,2,
1284,2022-01-27 00:00:00.000,2670,2611,canceled,4,
1285,2022-01-27 00:00:00.000,4608,1764,canceled,1,
1286,2022-01-27 00:00:00.000,4732,3291,finished,3,
1287,2022-01-27 00:00:00.000,1513,1342,finished,4,
1288,2022-01-27 00:00:00.000,538,3231,canceled,1,
1290,2022-01-27 00:00:00.000,1890,4200,finished,5,
1291,2022-01-27 00:00:00.000,3115,1918,finished,2,
1296,2022-01-28 00:00:00.000,2803,1912,finished,3,
1297,2022-01-28 00:00:00.000,2654,3991,finished,1,
1298,2022-01-28 00:00:00.000,1856,2090,canceled,1,
1302,2022-01-28 00:00:00.000,4412,2029,finished,3,
1304,2022-01-29 00:00:00.000,603,4571,canceled,3,
1306,2022-01-29 00:00:00.000,2037,3647,canceled,7,
1307,2022-01-29 00:00:00.000,1457,3870,finished,2,
1308,2022-01-29 00:00:00.000,1483,278,finished,3,
1309,2022-01-29 00:00:00.000,2622,892,finished,4,
1310,2022-01-29 00:00:00.000,508,2895,finished,2,
1315,2022-01-30 00:00:00.000,508,4067,finished,2,
1316,2022-01-30 00:00:00.000,1189,2511,finished,4,
1317,2022-01-30 00:00:00.000,1668,422,finished,6,
1319,2022-01-30 00:00:00.000,4832,833,finished,1,
1323,2022-01-30 00:00:00.000,2881,4182,canceled,2,
1324,2022-01-31 00:00:00.000,1851,4476,finished,6,
1326,2022-01-31 00:00:00.000,2480,1522,finished,1,
1327,2022-01-31 00:00:00.000,2820,2788,finished,7,
1333,2022-01-31 00:00:00.000,888,4052,finished,3,
1334,2022-01-31 00:00:00.000,1768,4175,finished,4,
1337,2022-01-31 00:00:00.000,3350,3948,finished,3,
1338,2022-02-01 00:00:00.000,830,2736,finished,7,
1340,2022-02-01 00:00:00.000,2269,591,finished,3,
1341,2022-02-01 00:00:00.000,4234,2948,finished,1,
1342,2022-02-01 00:00:00.000,2011,1479,finished,3,
1343,2022-02-01 00:00:00.000,391,3634,finished,7,
1344,2022-02-01 00:00:00.000,1851,4174,finished,6,
1346,2022-02-01 00:00:00.000,1463,2121,finished,6,
1347,2022-02-01 00:00:00.000,3407,409,finished,6,
1348,2022-02-02 00:00:00.000,1712,2788,finished,3,
1349,2022-02-02 00:00:00.000,4344,2804,finished,1,
1351,2022-02-02 00:00:00.000,2842,1489,finished,2,
1352,2022-02-02 00:00:00.000,4739,4799,finished,1,
1353,2022-02-02 00:00:00.000,4429,332,finished,5,
1355,2022-02-02 00:00:00.000,3477,1519,finished,6,
1356,2022-02-02 00:00:00.000,179,2034,finished,6,
1357,2022-02-02 00:00:00.000,4614,947,finished,1,
1360,2022-02-02 00:00:00.000,912,4454,finished,5,
1361,2022-02-02 00:00:00.000,2973,2299,finished,4,
1362,2022-02-02 00:00:00.000,2305,3069,finished,1,
1363,2022-02-02 00:00:00.000,1457,3805,finished,2,
1368,2022-02-03 00:00:00.000,4647,3634,finished,1,
1370,2022-02-03 00:00:00.000,2344,3140,finished,6,
1371,2022-02-03 00:00:00.000,1853,2006,finished,1,
1372,2022-02-03 00:00:00.000,3396,930,finished,1,
1373,2022-02-03 00:00:00.000,3800,1956,finished,7,
1374,2022-02-03 00:00:00.000,3118,2421,finished,3,
1376,2022-02-03 00:00:00.000,3154,3651,canceled,2,
1377,2022-02-03 00:00:00.000,4671,4149,finished,5,
1378,2022-02-03 00:00:00.000,1233,4308,finished,3,
1379,2022-02-03 00:00:00.000,3538,1427,finished,3,
1381,2022-02-04 00:00:00.000,4503,3994,finished,1,
1384,2022-02-04 00:00:00.000,946,2404,finished,3,
1385,2022-02-04 00:00:00.000,2687,4230,finished,3,
1391,2022-02-04 00:00:00.000,233,4413,finished,2,
1392,2022-02-04 00:00:00.000,1314,1576,finished,4,
1395,2022-02-05 00:00:00.000,688,3779,finished,6,
1396,2022-02-05 00:00:00.000,2148,2696,finished,1,
1399,2022-02-05 00:00:00.000,802,2568,finished,1,
1400,2022-02-05 00:00:00.000,3858,601,canceled,4,
1401,2022-02-05 00:00:00.000,4625,1175,finished,2,
1402,2022-02-05 00:00:00.000,1113,2538,canceled,6,
1403,2022-02-05 00:00:00.000,606,4068,finished,1,
1408,2022-02-06 00:00:00.000,1851,3520,finished,6,
1409,2022-02-06 00:00:00.000,5000,605,finished,2,
1410,2022-02-06 00:00:00.000,2777,791,finished,6,
1413,2022-02-07 00:00:00.000,1851,3888,finished,6,
1414,2022-02-07 00:00:00.000,2973,1182,finished,4,
1416,2022-02-07 00:00:00.000,319,1842,finished,5,
1418,2022-02-07 00:00:00.000,1189,2951,canceled,4,
1419,2022-02-07 00:00:00.000,3102,4718,finished,5,
1421,2022-02-08 00:00:00.000,3425,4580,finished,7,
1423,2022-02-08 00:00:00.000,1817,1182,finished,7,
1424,2022-02-08 00:00:00.000,4101,2728,finished,1,
1426,2022-02-08 00:00:00.000,3051,2511,finished,3,
1428,2022-02-08 00:00:00.000,4920,4420,finished,1,
1429,2022-02-08 00:00:00.000,4248,4331,finished,1,
1430,2022-02-08 00:00:00.000,1296,3987,finished,6,
1431,2022-02-08 00:00:00.000,3724,3801,finished,1,
1432,2022-02-08 00:00:00.000,1776,1007,finished,7,
1434,2022-02-09 00:00:00.000,4595,4163,finished,1,
1437,2022-02-09 00:00:00.000,3322,1320,finished,1,
1439,2022-02-09 00:00:00.000,4164,3893,finished,7,
1446,2022-02-10 00:00:00.000,2377,1560,finished,7,
1448,2022-02-10 00:00:00.000,2795,1581,canceled,5,
1449,2022-02-10 00:00:00.000,2488,2476,finished,7,
1450,2022-02-10 00:00:00.000,42,3391,finished,2,
1451,2022-02-10 00:00:00.000,3031,1581,canceled,6,
1454,2022-02-11 00:00:00.000,3749,1857,finished,4,
1455,2022-02-11 00:00:00.000,3580,1465,finished,2,
1456,2022-02-11 00:00:00.000,985,1618,finished,2,
1457,2022-02-11 00:00:00.000,3868,4177,finished,7,
1458,2022-02-11 00:00:00.000,987,1919,finished,5,
1459,2022-02-11 00:00:00.000,2670,60,canceled,4,
1460,2022-02-11 00:00:00.000,985,2288,finished,2,
1462,2022-02-12 00:00:00.000,608,4864,finished,2,
1463,2022-02-12 00:00:00.000,4968,3250,finished,4,
1464,2022-02-12 00:00:00.000,1457,1162,finished,2,
1465,2022-02-12 00:00:00.000,2805,2094,finished,3,
1468,2022-02-12 00:00:00.000,4444,2552,finished,1,
1469,2022-02-12 00:00:00.000,3800,1661,finished,7,
1470,2022-02-12 00:00:00.000,3118,1658,canceled,3,
1472,2022-02-12 00:00:00.000,4812,2753,finished,2,
1475,2022-02-13 00:00:00.000,3969,2917,finished,4,
1476,2022-02-13 00:00:00.000,2372,1970,finished,7,
1477,2022-02-13 00:00:00.000,1456,3448,finished,1,
1480,2022-02-13 00:00:00.000,3800,4383,finished,7,
1482,2022-02-13 00:00:00.000,2177,1404,canceled,1,
1483,2022-02-13 00:00:00.000,3842,3816,finished,2,
1484,2022-02-13 00:00:00.000,3066,2912,finished,3,
1485,2022-02-13 00:00:00.000,1817,215,finished,7,
1486,2022-02-13 00:00:00.000,518,502,finished,6,
1487,2022-02-13 00:00:00.000,1955,265,canceled,5,
1489,2022-02-13 00:00:00.000,4681,2705,finished,3,
1490,2022-02-13 00:00:00.000,2995,1743,finished,1,
1493,2022-02-14 00:00:00.000,3123,2502,finished,5,
1495,2022-02-14 00:00:00.000,571,1693,finished,5,
1496,2022-02-14 00:00:00.000,3530,1368,finished,4,
1497,2022-02-14 00:00:00.000,3748,1827,finished,4,
1499,2022-02-14 00:00:00.000,3407,2261,canceled,6,
1500,2022-02-14 00:00:00.000,3704,1479,canceled,1,
1502,2022-02-14 00:00:00.000,3025,3113,canceled,1,
