"session_id","session_date_time","session_status","mentor_domain_id","domain_name","mentor_id","mentor_role","mentor_reg_date","mentor_region_id","mentor_region_name","mentee_id","mentee_role","mentee_reg_date","mentee_region_id","mentee_region_name"
252,2021-08-30 00:00:00.000,finished,1,Продуктовая аналитика,4673,mentor,2021-02-19 00:00:00.000,0,Другое,80,mentee,2021-03-16 00:00:00.000,3,Ростовская обл
254,2021-08-31 00:00:00.000,finished,4,DS,3530,mentor,2021-06-09 00:00:00.000,1,г Москва,4457,mentee,2021-01-24 00:00:00.000,4,Краснодарский край
255,2021-08-31 00:00:00.000,finished,2,AB тестирование,4576,mentor,2021-04-07 00:00:00.000,1,г Москва,4748,mentee,2021-04-12 00:00:00.000,3,Ростовская обл
256,2021-08-31 00:00:00.000,finished,2,AB тестирование,2447,mentor,2021-05-09 00:00:00.000,5,Ленинградская обл,4032,mentee,2021-02-25 00:00:00.000,1,г Москва
258,2021-09-01 00:00:00.000,finished,1,Продуктовая аналитика,4203,mentor,2021-06-02 00:00:00.000,2,г Санкт-Петербург,1436,mentee,2021-01-14 00:00:00.000,11,Архангельская обл
259,2021-09-01 00:00:00.000,canceled,1,Продуктовая аналитика,4739,mentor,2021-06-16 00:00:00.000,1,г Москва,4526,mentee,2021-03-28 00:00:00.000,4,Краснодарский край
260,2021-09-01 00:00:00.000,finished,7,SQL,3714,mentor,2021-02-22 00:00:00.000,0,Другое,1777,mentee,2021-06-12 00:00:00.000,1,г Москва
261,2021-09-02 00:00:00.000,finished,5,Python для аналитики данных,2747,mentor,2021-02-01 00:00:00.000,1,г Москва,1,mentee,2021-04-22 00:00:00.000,7,Нижегородская обл
262,2021-09-02 00:00:00.000,finished,1,Продуктовая аналитика,4101,mentor,2021-04-25 00:00:00.000,1,г Москва,1465,mentee,2021-02-18 00:00:00.000,1,г Москва
263,2021-09-02 00:00:00.000,finished,5,Python для аналитики данных,75,mentor,2021-08-16 00:00:00.000,2,г Санкт-Петербург,1476,mentee,2021-01-22 00:00:00.000,1,г Москва
265,2021-09-03 00:00:00.000,finished,7,SQL,2892,mentor,2021-03-09 00:00:00.000,3,Ростовская обл,1771,mentee,2021-02-20 00:00:00.000,6,Московская обл
267,2021-09-03 00:00:00.000,finished,7,SQL,1449,mentor,2021-04-30 00:00:00.000,1,г Москва,3384,mentee,2021-03-25 00:00:00.000,5,Ленинградская обл
269,2021-09-03 00:00:00.000,finished,1,Продуктовая аналитика,4344,mentor,2021-01-10 00:00:00.000,6,Московская обл,3022,mentee,2021-06-26 00:00:00.000,4,Краснодарский край
273,2021-09-04 00:00:00.000,finished,6,Машинное обучение,4896,mentor,2021-07-02 00:00:00.000,1,г Москва,1787,mentee,2021-07-31 00:00:00.000,1,г Москва
274,2021-09-04 00:00:00.000,finished,6,Машинное обучение,1431,mentor,2021-03-22 00:00:00.000,1,г Москва,1907,mentee,2021-06-30 00:00:00.000,1,г Москва
275,2021-09-04 00:00:00.000,finished,3,Визуализация данных,1261,mentor,2021-03-01 00:00:00.000,6,Московская обл,3003,mentee,2021-07-16 00:00:00.000,4,Краснодарский край
277,2021-09-05 00:00:00.000,finished,7,SQL,774,mentor,2021-01-12 00:00:00.000,1,г Москва,429,mentee,2021-01-22 00:00:00.000,1,г Москва
278,2021-09-06 00:00:00.000,finished,2,AB тестирование,3588,mentor,2021-07-03 00:00:00.000,4,Краснодарский край,4599,mentee,2021-04-30 00:00:00.000,1,г Москва
279,2021-09-07 00:00:00.000,finished,2,AB тестирование,645,mentor,2021-08-15 00:00:00.000,6,Московская обл,4390,mentee,2021-07-02 00:00:00.000,1,г Москва
280,2021-09-07 00:00:00.000,finished,3,Визуализация данных,1266,mentor,2021-08-18 00:00:00.000,2,г Санкт-Петербург,673,mentee,2021-01-28 00:00:00.000,4,Краснодарский край
282,2021-09-08 00:00:00.000,canceled,7,SQL,748,mentor,2021-07-06 00:00:00.000,2,г Санкт-Петербург,3766,mentee,2021-02-08 00:00:00.000,1,г Москва
283,2021-09-08 00:00:00.000,finished,3,Визуализация данных,2961,mentor,2021-01-29 00:00:00.000,1,г Москва,265,mentee,2021-05-04 00:00:00.000,6,Московская обл
284,2021-09-08 00:00:00.000,finished,1,Продуктовая аналитика,4608,mentor,2021-03-19 00:00:00.000,1,г Москва,74,mentee,2021-04-17 00:00:00.000,1,г Москва
285,2021-09-08 00:00:00.000,finished,5,Python для аналитики данных,3040,mentor,2021-02-24 00:00:00.000,7,Нижегородская обл,4577,mentee,2021-01-30 00:00:00.000,1,г Москва
286,2021-09-08 00:00:00.000,finished,7,SQL,1172,mentor,2021-06-11 00:00:00.000,1,г Москва,1191,mentee,2021-03-11 00:00:00.000,6,Московская обл
287,2021-09-08 00:00:00.000,finished,1,Продуктовая аналитика,3363,mentor,2021-04-15 00:00:00.000,2,г Санкт-Петербург,1216,mentee,2021-01-30 00:00:00.000,4,Краснодарский край
288,2021-09-08 00:00:00.000,finished,2,AB тестирование,2137,mentor,2021-04-06 00:00:00.000,2,г Санкт-Петербург,3561,mentee,2021-02-02 00:00:00.000,4,Краснодарский край
289,2021-09-08 00:00:00.000,finished,3,Визуализация данных,1932,mentor,2021-08-31 00:00:00.000,2,г Санкт-Петербург,932,mentee,2021-05-04 00:00:00.000,1,г Москва
290,2021-09-08 00:00:00.000,finished,2,AB тестирование,3686,mentor,2021-01-20 00:00:00.000,1,г Москва,4708,mentee,2021-01-05 00:00:00.000,1,г Москва
291,2021-09-08 00:00:00.000,finished,2,AB тестирование,4811,mentor,2021-05-20 00:00:00.000,9,Омская обл,1088,mentee,2021-06-25 00:00:00.000,1,г Москва
292,2021-09-09 00:00:00.000,finished,5,Python для аналитики данных,912,mentor,2021-08-24 00:00:00.000,0,Другое,4925,mentee,2021-05-09 00:00:00.000,2,г Санкт-Петербург
293,2021-09-09 00:00:00.000,finished,1,Продуктовая аналитика,3143,mentor,2021-06-28 00:00:00.000,3,Ростовская обл,2762,mentee,2021-04-16 00:00:00.000,1,г Москва
294,2021-09-10 00:00:00.000,finished,4,DS,1544,mentor,2021-02-14 00:00:00.000,1,г Москва,4982,mentee,2021-04-08 00:00:00.000,5,Ленинградская обл
300,2021-09-11 00:00:00.000,finished,2,AB тестирование,608,mentor,2021-09-08 00:00:00.000,1,г Москва,4972,mentee,2021-03-24 00:00:00.000,1,г Москва
302,2021-09-12 00:00:00.000,finished,4,DS,3547,mentor,2021-02-12 00:00:00.000,3,Ростовская обл,2510,mentee,2021-07-29 00:00:00.000,1,г Москва
304,2021-09-13 00:00:00.000,finished,6,Машинное обучение,1113,mentor,2021-08-24 00:00:00.000,1,г Москва,3564,mentee,2021-09-08 00:00:00.000,1,г Москва
305,2021-09-13 00:00:00.000,finished,7,SQL,4121,mentor,2021-06-10 00:00:00.000,1,г Москва,2597,mentee,2021-04-08 00:00:00.000,5,Ленинградская обл
306,2021-09-14 00:00:00.000,finished,6,Машинное обучение,3060,mentor,2021-04-12 00:00:00.000,1,г Москва,3452,mentee,2021-06-14 00:00:00.000,3,Ростовская обл
307,2021-09-14 00:00:00.000,canceled,2,AB тестирование,4838,mentor,2021-02-15 00:00:00.000,5,Ленинградская обл,1478,mentee,2021-08-17 00:00:00.000,1,г Москва
308,2021-09-14 00:00:00.000,finished,1,Продуктовая аналитика,4503,mentor,2021-07-26 00:00:00.000,10,Красноярский край,4529,mentee,2021-06-03 00:00:00.000,1,г Москва
309,2021-09-14 00:00:00.000,finished,3,Визуализация данных,3782,mentor,2021-02-18 00:00:00.000,1,г Москва,3142,mentee,2021-03-01 00:00:00.000,1,г Москва
310,2021-09-15 00:00:00.000,finished,1,Продуктовая аналитика,355,mentor,2021-01-10 00:00:00.000,4,Краснодарский край,1060,mentee,2021-06-23 00:00:00.000,8,Новосибирская обл
312,2021-09-15 00:00:00.000,canceled,7,SQL,830,mentor,2021-03-25 00:00:00.000,2,г Санкт-Петербург,4528,mentee,2021-07-16 00:00:00.000,2,г Санкт-Петербург
313,2021-09-15 00:00:00.000,finished,1,Продуктовая аналитика,3322,mentor,2021-03-15 00:00:00.000,7,Нижегородская обл,2765,mentee,2021-07-25 00:00:00.000,1,г Москва
314,2021-09-15 00:00:00.000,finished,1,Продуктовая аналитика,1853,mentor,2021-02-09 00:00:00.000,1,г Москва,3403,mentee,2021-07-03 00:00:00.000,11,Архангельская обл
315,2021-09-15 00:00:00.000,finished,2,AB тестирование,4731,mentor,2021-01-24 00:00:00.000,3,Ростовская обл,4241,mentee,2021-07-24 00:00:00.000,1,г Москва
317,2021-09-16 00:00:00.000,finished,1,Продуктовая аналитика,2654,mentor,2021-07-31 00:00:00.000,3,Ростовская обл,2597,mentee,2021-04-08 00:00:00.000,5,Ленинградская обл
318,2021-09-16 00:00:00.000,finished,6,Машинное обучение,4843,mentor,2021-04-18 00:00:00.000,4,Краснодарский край,2327,mentee,2021-03-16 00:00:00.000,12,Иркутская обл
319,2021-09-17 00:00:00.000,finished,3,Визуализация данных,1417,mentor,2021-08-27 00:00:00.000,1,г Москва,398,mentee,2021-06-10 00:00:00.000,1,г Москва
320,2021-09-17 00:00:00.000,finished,1,Продуктовая аналитика,2749,mentor,2021-08-02 00:00:00.000,1,г Москва,1702,mentee,2021-01-05 00:00:00.000,1,г Москва
321,2021-09-17 00:00:00.000,finished,2,AB тестирование,4731,mentor,2021-01-24 00:00:00.000,3,Ростовская обл,2499,mentee,2021-01-15 00:00:00.000,2,г Санкт-Петербург
326,2021-09-18 00:00:00.000,finished,7,SQL,4910,mentor,2021-06-06 00:00:00.000,1,г Москва,1149,mentee,2021-09-06 00:00:00.000,1,г Москва
331,2021-09-19 00:00:00.000,finished,2,AB тестирование,1291,mentor,2021-07-04 00:00:00.000,7,Нижегородская обл,4247,mentee,2021-01-18 00:00:00.000,1,г Москва
333,2021-09-19 00:00:00.000,finished,7,SQL,458,mentor,2021-07-03 00:00:00.000,1,г Москва,2353,mentee,2021-09-17 00:00:00.000,1,г Москва
335,2021-09-20 00:00:00.000,finished,7,SQL,458,mentor,2021-07-03 00:00:00.000,1,г Москва,4447,mentee,2021-09-12 00:00:00.000,1,г Москва
337,2021-09-20 00:00:00.000,finished,2,AB тестирование,4838,mentor,2021-02-15 00:00:00.000,5,Ленинградская обл,634,mentee,2021-05-22 00:00:00.000,2,г Санкт-Петербург
338,2021-09-20 00:00:00.000,canceled,1,Продуктовая аналитика,27,mentor,2021-07-21 00:00:00.000,1,г Москва,539,mentee,2021-07-04 00:00:00.000,4,Краснодарский край
340,2021-09-21 00:00:00.000,finished,3,Визуализация данных,4124,mentor,2021-05-04 00:00:00.000,6,Московская обл,4401,mentee,2021-03-05 00:00:00.000,4,Краснодарский край
341,2021-09-21 00:00:00.000,finished,6,Машинное обучение,1113,mentor,2021-08-24 00:00:00.000,1,г Москва,2374,mentee,2021-07-01 00:00:00.000,2,г Санкт-Петербург
342,2021-09-22 00:00:00.000,finished,1,Продуктовая аналитика,3025,mentor,2021-08-17 00:00:00.000,2,г Санкт-Петербург,3392,mentee,2021-09-10 00:00:00.000,5,Ленинградская обл
343,2021-09-22 00:00:00.000,finished,5,Python для аналитики данных,3576,mentor,2021-01-12 00:00:00.000,3,Ростовская обл,2516,mentee,2021-08-15 00:00:00.000,2,г Санкт-Петербург
348,2021-09-23 00:00:00.000,finished,1,Продуктовая аналитика,4832,mentor,2021-04-10 00:00:00.000,1,г Москва,312,mentee,2021-01-23 00:00:00.000,4,Краснодарский край
349,2021-09-24 00:00:00.000,finished,7,SQL,1449,mentor,2021-04-30 00:00:00.000,1,г Москва,22,mentee,2021-05-22 00:00:00.000,0,Другое
351,2021-09-25 00:00:00.000,finished,1,Продуктовая аналитика,3143,mentor,2021-06-28 00:00:00.000,3,Ростовская обл,1005,mentee,2021-08-06 00:00:00.000,2,г Санкт-Петербург
353,2021-09-25 00:00:00.000,canceled,6,Машинное обучение,4546,mentor,2021-02-18 00:00:00.000,4,Краснодарский край,2208,mentee,2021-03-18 00:00:00.000,5,Ленинградская обл
357,2021-09-26 00:00:00.000,finished,3,Визуализация данных,170,mentor,2021-03-07 00:00:00.000,4,Краснодарский край,832,mentee,2021-05-08 00:00:00.000,0,Другое
358,2021-09-26 00:00:00.000,finished,4,DS,2283,mentor,2021-02-13 00:00:00.000,1,г Москва,3610,mentee,2021-03-18 00:00:00.000,2,г Санкт-Петербург
359,2021-09-27 00:00:00.000,finished,3,Визуализация данных,4412,mentor,2021-04-19 00:00:00.000,1,г Москва,2683,mentee,2021-05-07 00:00:00.000,6,Московская обл
362,2021-09-28 00:00:00.000,finished,6,Машинное обучение,3886,mentor,2021-01-03 00:00:00.000,3,Ростовская обл,3830,mentee,2021-04-06 00:00:00.000,4,Краснодарский край
364,2021-09-29 00:00:00.000,canceled,3,Визуализация данных,4124,mentor,2021-05-04 00:00:00.000,6,Московская обл,213,mentee,2021-01-08 00:00:00.000,2,г Санкт-Петербург
365,2021-09-29 00:00:00.000,canceled,7,SQL,1228,mentor,2021-01-31 00:00:00.000,6,Московская обл,4068,mentee,2021-08-25 00:00:00.000,4,Краснодарский край
367,2021-09-29 00:00:00.000,finished,6,Машинное обучение,179,mentor,2021-02-20 00:00:00.000,8,Новосибирская обл,1275,mentee,2021-08-30 00:00:00.000,1,г Москва
369,2021-09-30 00:00:00.000,finished,7,SQL,4121,mentor,2021-06-10 00:00:00.000,1,г Москва,3579,mentee,2021-09-12 00:00:00.000,2,г Санкт-Петербург
370,2021-09-30 00:00:00.000,finished,2,AB тестирование,2491,mentor,2021-09-23 00:00:00.000,4,Краснодарский край,1846,mentee,2021-03-11 00:00:00.000,1,г Москва
371,2021-09-30 00:00:00.000,canceled,7,SQL,1398,mentor,2021-04-30 00:00:00.000,0,Другое,1794,mentee,2021-06-07 00:00:00.000,1,г Москва
372,2021-10-01 00:00:00.000,finished,2,AB тестирование,4731,mentor,2021-01-24 00:00:00.000,3,Ростовская обл,3387,mentee,2021-03-13 00:00:00.000,1,г Москва
373,2021-10-01 00:00:00.000,finished,2,AB тестирование,3686,mentor,2021-01-20 00:00:00.000,1,г Москва,903,mentee,2021-06-24 00:00:00.000,2,г Санкт-Петербург
374,2021-10-01 00:00:00.000,finished,7,SQL,3045,mentor,2021-07-31 00:00:00.000,4,Краснодарский край,4328,mentee,2021-03-02 00:00:00.000,4,Краснодарский край
375,2021-10-01 00:00:00.000,finished,2,AB тестирование,3588,mentor,2021-07-03 00:00:00.000,4,Краснодарский край,3171,mentee,2021-09-09 00:00:00.000,1,г Москва
376,2021-10-02 00:00:00.000,finished,1,Продуктовая аналитика,3958,mentor,2021-08-04 00:00:00.000,1,г Москва,1125,mentee,2021-02-07 00:00:00.000,4,Краснодарский край
379,2021-10-02 00:00:00.000,finished,3,Визуализация данных,1932,mentor,2021-08-31 00:00:00.000,2,г Санкт-Петербург,3993,mentee,2021-05-02 00:00:00.000,2,г Санкт-Петербург
380,2021-10-02 00:00:00.000,finished,6,Машинное обучение,2195,mentor,2021-01-28 00:00:00.000,8,Новосибирская обл,1915,mentee,2021-03-28 00:00:00.000,2,г Санкт-Петербург
382,2021-10-03 00:00:00.000,finished,7,SQL,4249,mentor,2021-10-02 00:00:00.000,2,г Санкт-Петербург,1838,mentee,2021-03-27 00:00:00.000,3,Ростовская обл
